Date,AAPL,AMD,AMZN,GOOGL,IWM,JPM,KO,META,MSFT,NVDA,SPY,TSLA,XLE,XLF,XLK,XLV,XLY
2020-01-22,0.0035698167207881557,0.0074437036982238905,-0.002399549462470435,0.0010927457582926927,-0.0006562419186570738,-0.0011689575251046696,0.007696456373744534,-0.0005419710160789828,-0.0048050499463622555,0.008752394675800442,0.00012055257024429938,0.0408626444406172,-0.009645332080883877,0.002924801530826876,0.0036054780665577264,0.0012425600335976225,-0.0004702599971403449
2020-01-23,0.0048156162615744956,0.005444269446537349,-0.0015259112256781877,0.0005525157455064161,-0.0006563776768224984,-0.0010244974148041694,0.003818996967307187,-0.007048609977146216,0.006155965078626865,0.010994910429020368,0.0011470262731603613,0.004635122144012985,-0.003825776350996095,-0.002592095086339469,0.0047209112478096196,-0.005060551715799867,0.0014897521095146062
2020-01-24,-0.002881833798968474,-0.026300534411727344,-0.012172426638861682,-0.012473908850323146,-0.012302439230910478,-0.024827920571449547,-0.0025940096978757142,-0.008281846459599512,-0.010076979576487429,-0.009412178510497008,-0.008892984992288766,-0.012897603180825447,-0.011522357436208318,-0.012670670896494103,-0.004698728965386517,-0.01669852433962669,-0.013935860726956455
2020-01-27,-0.029405316167783503,-0.0216484644611882,-0.01788746376771206,-0.023489689216894233,-0.011366929323178758,-0.008411640805790911,-0.003467434635491107,-0.014086240311855274,-0.01672330236439978,-0.04104125834269787,-0.016029401473059875,-0.012039272835579573,-0.02772868249024191,-0.015465530723138676,-0.023812336430884443,-0.007612804882318838,-0.014926549995134196
2020-01-28,0.028289297749398715,0.025781577365757074,0.013624365924513585,0.013110151426955586,0.008317651778844356,0.018177605835329888,-0.008176747686036793,0.013589390724757008,0.019595775885256104,0.03234802479373386,0.010478860805697458,0.015913383222044553,0.004541176451557504,0.011697708774026995,0.019135741603642224,0.004917464174812767,0.009752775480085145
2020-01-29,0.020932550416047378,-0.05976648586425506,0.002563097862336862,0.004274255349050575,-0.005701788815118105,-0.0014875270967148572,0.0,0.02497827276304079,0.01559286780125335,-0.009799684042671392,-0.0008258315702006381,0.024854513769903892,-0.010488327788982779,-0.0016517691003203716,0.002579244302329518,-0.002740264934134093,-0.0005588180218330246
2020-01-30,-0.0014492749376527549,0.02673122506064293,0.006824489189870825,-0.0016820207653416273,0.0,0.012366846049896504,0.032450692088462275,-0.06137166482417748,0.028207878528686555,0.0010996904979499703,0.003245325527866378,0.10296225866535559,0.008041005329991323,0.012574569676921148,0.0086436978033674,-0.007262146979426499,-0.0016771985962797738
2020-01-31,-0.04433893470704664,-0.03649034079214326,0.07379135586484746,-0.01476347870556693,-0.020740153850238596,-0.025976865604339216,-0.00781536562491077,-0.03636711396987722,-0.014758763097337188,-0.03815958153373974,-0.01815771368566816,0.01523069047350528,-0.0311820556270968,-0.020915263262390293,-0.02744316435842281,-0.019968233872398433,0.002560006469228158
2020-02-03,-0.0027461361414136266,0.02170213739922706,-0.002250168580332925,0.034771568371428176,0.01115061354409331,0.00763071267178656,0.0030821931616818836,0.011292265163956058,0.024378712140141395,0.016495531423633226,0.007428273982669402,0.19894859376394902,-0.013098780845233981,0.007009356497768316,0.013216946539098136,0.009078092301289331,0.007101897448418463
2020-02-04,0.03301399808544593,0.02977926471353427,0.022687342140775692,-0.025084261034874936,0.015093657769021178,0.014395838496614919,0.004438324308927108,0.027621405402979048,0.032916512538874454,0.0282942514777771,0.015241234983987178,0.1372564022357647,0.00360271204756214,0.009612157966389824,0.02619332754782578,0.017592967302092723,0.018223488671303772
2020-02-05,0.008154159121901058,0.00788674183278728,-0.0047812367371396275,0.0004425763092882483,0.015415247208586719,0.0170008225450781,0.00017012251567571478,0.00133425219983045,-0.001221331685294335,0.014688863612734932,0.011548114488238823,-0.17175839479278726,0.03759664349531409,0.020026378919506278,0.005851484134625762,0.019253373210655397,0.005058262927468651
2020-02-06,0.01169695937595718,-0.01043339599060317,0.005078732889244352,0.02069102433539721,-0.0022713403263024266,0.0001451262394804809,0.0023788779551111435,0.0035219628075340535,0.02073374175526197,0.013917462836210067,0.0033647692139919584,0.019409316942544257,-0.01019652501663554,-0.0012873220553862531,0.009127544823953221,0.0008672418665973741,-0.0022456366326890544
2020-02-07,-0.01359285814828723,0.008313054540735042,0.014169136390608577,0.0021273499717416543,-0.012280320386586146,-0.0031973673943080047,0.0033902759856064136,0.007019204238800566,0.0014160818336892804,-0.01046207602940281,-0.005329341293416134,-0.0011883238056310534,-0.006990328301528599,-0.003545165317685777,-0.009144513531705617,-0.007799389099875782,-0.004345319677726547
2020-02-10,0.004749586343075277,0.050874699428623854,0.026273579599096455,0.019978396167686097,0.005640347080129466,0.00415544546059309,0.00946116641591705,0.0034379164807995764,0.02615673782622405,0.045232146479923525,0.007465166643613308,0.031026496329857618,-0.005002369577249272,0.002910751832328266,0.013542104520058896,0.005337216494423076,0.011300623209276887
2020-02-11,-0.006033079620689113,0.029468062858563123,0.007915025985726068,0.0009278910654461484,0.006935521189721484,0.0018876684501494562,-0.002677954128048322,-0.02755086190817977,-0.02257533423474303,0.01870945762026249,0.0017330527960979422,0.004019260937028785,0.011171497056135288,0.0035473141655502716,-0.0033651470742404378,0.005985234807340043,0.007860725084316638
2020-02-12,0.023747886106973915,0.0016728653134606983,0.004277469597884656,0.0056752751113654555,0.006887849792677232,0.0,-0.0030206426464688195,0.017230726842982047,0.0014636875263435748,0.017357899128976007,0.006442707494983848,-0.009155657933695409,0.013441420478829711,0.0006426613429003459,0.010824558402073556,0.0012476156624448731,0.010246094953591623
2020-02-13,-0.007121595569677902,0.011876032601540036,-0.004689817075376157,-0.003450542710799439,0.002617509402046698,-0.0008696756742571485,0.00336661975413627,0.011292450393365254,-0.005413863559696783,-0.006458023410238199,-0.001066877798945988,0.047843652551780046,-0.0030886726707162857,-0.0003211242972780463,-0.00265252764866975,-0.00469623115476253,-0.0017405455374322671
2020-02-14,0.0002464178692549396,0.01430410070521183,-0.0069771660770503304,0.003528466579396191,-0.003856640340802273,-0.00304615408800088,0.005703639696223114,0.004879296134565684,0.008927210259534751,0.07020493083874299,0.0016019267902911485,-0.004937755668348502,-0.005285395678419724,0.0012849786934509143,0.004333764343581902,0.0007704936768146837,-0.0015164645507190027
2020-02-18,-0.01831037695660885,0.02856622630858217,0.009742990607446857,0.00046760593057227024,-0.002144054121090992,-0.013240201742189902,-0.0070057643290885475,0.01690181074366244,0.010142994758284243,0.023396164141414474,-0.002576847699507371,0.07295971301583559,-0.008244544961539566,-0.008662217084225241,-0.0037266747574442975,-0.0035602719010043955,-7.620728038033483e-05
2020-02-19,0.01448270559949338,0.035331379113992464,0.006749650094826373,0.003573549114556079,0.00513316925376862,0.013638908881962888,0.004031582226942712,-0.0014234673419098653,0.0029991962943669735,0.06113235734187558,0.004781234616091018,0.06875580895325553,0.013301041744637802,0.007443363472254696,0.011911723929119059,0.00463492979013049,0.004480559520191243
2020-02-20,-0.010259246867449147,-0.027674041186553457,-0.007888626914309282,-0.005167548826516029,0.0024347221989705226,0.0,-0.0008364502589805426,-0.01337979773081606,-0.015271334374745617,-0.01906578116722834,-0.004108351921672358,-0.019631105097986188,-0.0010937953652913033,-0.00192736470730551,-0.010409552788911333,-0.006439589618149569,0.00037833131430887
2020-02-21,-0.02263474171770097,-0.06967001303604672,-0.026533823330561885,-0.022102885616197804,-0.010129721376016976,-0.012218917922266348,0.006865206168410589,-0.020505305657805964,-0.031612790648243204,-0.04739222950654435,-0.010298235659936523,0.0017678087791647573,-0.01186334284307766,-0.009655571120695604,-0.02241446055664091,0.0005804514439056314,-0.015265959142046722
2020-02-24,-0.04750017414936867,-0.07807807700304546,-0.04135555023464,-0.042872917083881655,-0.03010175368528066,-0.026875935053226132,-0.024613399983874868,-0.0450090995875278,-0.04311545566025116,-0.07069752932303315,-0.033165355932909445,-0.07459490327646513,-0.04617670467681022,-0.032499266116377074,-0.04133133942683195,-0.03151880447400008,-0.034382459597424475
2020-02-25,-0.03387220082445953,-0.03155535974685072,-0.018190498951138143,-0.023622056629179784,-0.03554040385698959,-0.044642742437416616,-0.014151505604440538,-0.01967896160262226,-0.016501912874798547,-0.04109335779899874,-0.03030233040354152,-0.04063373964144892,-0.044151825711480644,-0.03392670544778301,-0.03199424736822833,-0.030348819796677334,-0.026704757443145436
2020-02-26,0.015863265903912252,-0.0016816904954936533,0.003472315416060998,0.0029937039662249467,-0.011579491837663297,0.003009556549084741,-0.0038052056062340468,0.0021852098184384503,0.01249489835551046,0.021369981960395343,-0.0036781862099792843,-0.026390470576789914,-0.030186326750599984,-0.007301892925106571,0.004551379293664632,-0.00010237762028696846,-0.007921002509006412
2020-02-27,-0.06536788509738918,-0.07327865306249332,-0.04813626546727272,-0.054312584346319,-0.035210214784636464,-0.04161385883014062,-0.04635407243799755,-0.03777894061250543,-0.07045902588766262,-0.05566577655504252,-0.04491159896304247,-0.12814583958462705,-0.05347820447831454,-0.04273214154130847,-0.053937451765256064,-0.03397903025603197,-0.04041460923076026
2020-02-28,-0.0005852437913028729,0.033401528669995045,-0.0002918467224900453,0.01847966588573135,-0.01831496767201929,-0.043338764289745195,-0.026215111024141802,0.014334819073887308,0.024212925236738913,0.0691608137211998,-0.004201312812039798,-0.016215047800994153,-0.000882983648370078,-0.02707635516935169,0.007639673514306677,-0.012896891627781348,-0.006433421511884775
2020-03-02,0.0931008545285202,0.04353561042579923,0.037266114253276375,0.03514650609617825,0.03211922868964286,0.046593813688214705,0.04542902664626564,0.020626423235188367,0.06653922669347424,0.02354938753470079,0.04330651769843175,0.11322034293215222,0.04042419797624929,0.05114704618509395,0.057824927555015095,0.046863147693648854,0.03436051400698708
2020-03-03,-0.031759378570637584,-0.014959947285480342,-0.023009811402324033,-0.035056721789839006,-0.020393357383823644,-0.037524631910172815,0.0025036050939058327,-0.05370587107052409,-0.04791939450663728,-0.038128979121367056,-0.02863257263589506,0.002541609525980205,-0.03057305573003212,-0.03756706266670718,-0.037975871753094366,-0.02485812052137117,-0.024204843615309172
2020-03-04,0.04638490839912379,0.07187167080965909,0.0350132290156383,0.032802002250024095,0.028455600735911104,0.024709324547603533,0.051016842264610174,0.03157781963875466,0.03671509516327285,0.07002927944845144,0.042032964099589,0.005352017372066599,0.023653150972515427,0.033085591596998275,0.04292234249386675,0.05764758426236932,0.03455649410677382
2020-03-05,-0.03243717475316761,-0.03991219268887509,-0.02621679431428351,-0.04837870558355285,-0.03180848145270026,-0.04906131183273589,-0.036999280468762615,-0.03436583726905638,-0.025095246819592052,-0.039436636780943134,-0.033241663673571335,-0.03330223044507057,-0.03658565499132388,-0.04821894501341336,-0.03156007504895084,-0.02320241595943414,-0.0372881802533636
2020-03-06,-0.013280029364440478,0.009977126089103588,-0.011922924014239306,-0.014466438405856458,-0.01982083326665323,-0.051680069998921524,-0.026083952759128434,-0.022033896052857566,-0.02826716496666973,-0.026528440921070564,-0.016531102747370616,-0.029066704869448994,-0.056184706839208134,-0.034026551930019036,-0.021138368610878745,-0.005323932789151346,-0.015372714616899964
2020-03-09,-0.07909226070878833,-0.10948754225391533,-0.05285383245165356,-0.06170227494086132,-0.09722979257154066,-0.1354555360210705,-0.061527401636527417,-0.06400132614258784,-0.06777286968935567,-0.07743188037326028,-0.07809451522589135,-0.13572525720249964,-0.20141167429369433,-0.10724045086073421,-0.0759194358249833,-0.051981554279275484,-0.06297427534461739
2020-03-10,0.072021689991236,0.04876359112616968,0.050655066684586844,0.04884063713107026,0.03122091774360928,0.07769690357520076,0.034708845890142344,0.05126839776015986,0.06838424880283771,0.06372198061939938,0.05174503148537811,0.061398023823663106,0.04743646899521671,0.058745888922546556,0.0666990693765513,0.034310464120549757,0.05529179516745156
2020-03-11,-0.034730086198035734,0.007051557675018567,-0.037508896429749014,-0.05040104304188618,-0.06360151898721758,-0.047070446570512306,-0.02702201550062094,-0.04461526525013396,-0.04530199982693276,-0.05595970970723192,-0.04874841899585454,-0.017200452670558565,-0.052883047808307534,-0.05424399563924667,-0.047238760857920115,-0.03821090050018188,-0.05468827199405746
2020-03-12,-0.09875517372386833,-0.14638954769627766,-0.07922082514747945,-0.08204641948756039,-0.11050218155735829,-0.08242979240910804,-0.09672455614972694,-0.09263388713454418,-0.09483823732973737,-0.12236768565479288,-0.09567745634064763,-0.11617242301113509,-0.12474019683145741,-0.10814360195055704,-0.0976045579764588,-0.07465655225610389,-0.10105419528903524
2020-03-13,0.11980838023277554,0.12535256125982608,0.06464833687376517,0.09241149407469128,0.06698226500483542,0.18012451219628522,0.03679121775966246,0.10234991769643195,0.14216878878989198,0.11340181362806788,0.08548642356788479,-0.024850553590475444,0.09229713572017025,0.13156582370685377,0.11731891877121273,0.06935596447016396,0.06186435531269832
2020-03-16,-0.12864705486420272,-0.11822328612783216,-0.053697516604297967,-0.11634139921439145,-0.13266924788210294,-0.14964874375776951,-0.06622667956958055,-0.14252995101953672,-0.14739009720678103,-0.18452084318547618,-0.10942370029930738,-0.1857780645558401,-0.1360669357938486,-0.13709346462954225,-0.1381395335507027,-0.09860996676058074,-0.1266864998041913
2020-03-17,0.04396995260003671,0.08189103742226975,0.07026613247879655,0.04199425596905126,0.04584050309662176,0.06111373503930799,0.042421796981855234,0.023354493868177506,0.08233609847916583,0.10626296700725373,0.053992116345717954,-0.03341046380880213,0.006831971134410516,0.054298917689617796,0.06808103483172945,0.06277531037429196,0.038504642589310446
2020-03-18,-0.024479856864358294,-0.06590262812413725,0.01225774106041091,-0.02403273643662379,-0.0775121075228968,-0.10526893215919099,-0.049385264707634276,-0.016463532178052995,-0.0420957805040093,-0.06650733718772248,-0.05063299081721454,-0.16034404099868454,-0.14357139455944276,-0.08488329034615442,-0.037677507279622394,-0.03316064079774407,-0.0574476257292167
2020-03-19,-0.007662002443579351,0.017893680522800763,0.027830613766863046,0.018768570406178155,0.039011182062655136,0.016807737721521603,-0.06733578597706898,0.0419841444995955,0.016452896613553515,0.050044382226037236,0.002125032915573684,0.18387684215678773,0.06797321787671348,0.021886432825469752,0.0036205013205900427,-0.020483569836488517,0.03487692044207244
2020-03-20,-0.06348559758584171,-0.005273708841839891,-0.018522798541688992,-0.03909423559174726,-0.023779426675445175,-0.021101926064646268,-0.08438905016122979,-0.022203415414104123,-0.03755853398152,-0.0339013529036467,-0.043094282040815196,-0.0002571736151378117,0.009761975247589304,-0.035696163605894636,-0.04582498282618878,-0.03841937699700021,-0.029723804779335325
2020-03-23,-0.02124413424669338,0.05124965281536403,0.030735291504301966,-0.013180957697534695,-0.014792810897467165,-0.05353279500328421,-0.0193210652031352,-0.010886066666605042,-0.009974587381923684,0.033730177934194354,-0.025568187795271962,0.015811747064244427,-0.0681585483017492,-0.05818336091170924,-0.009134717116566828,-0.05193892712297175,0.0016480747303181686
2020-03-24,0.1003252483380684,0.10999043943774073,0.019586561347294192,0.07198341145851386,0.09149132312270544,0.11894201240069197,0.050319325203799906,0.08696813362894171,0.09089546565068589,0.1715643351852302,0.09060344046470076,0.16281749323562986,0.1603733871000027,0.12400907229563854,0.1024150719693629,0.07705721842620339,0.09379621636039143
2020-03-25,-0.005508675060691885,-0.034400694733770124,-0.02796760490014699,-0.025123665277839706,0.012428513368362992,0.037317752695156275,0.05475324574070134,-0.02963104419164261,-0.009572461800552207,-0.014286739619336878,0.014970113022868497,0.06782176450892667,0.0471663579313139,0.027203815433135648,-0.001288471142081521,0.013313440311632254,0.017547538962742464
2020-03-26,0.052623418520544966,0.06430649480613979,0.036933124503753974,0.055645246436090964,0.06219892581030176,0.06966083235650694,0.0644073941587501,0.04564355630515908,0.06255112198548067,0.04730881941363985,0.05838968846820014,-0.020565621439638068,0.0611031668640221,0.0627759248946151,0.06192702456910389,0.06642920669002964,0.041367351688587406
2020-03-27,-0.04140245919085544,-0.019368382504111843,-0.028325389436650108,-0.04528248918683004,-0.036383852984660334,-0.07123922761926589,-0.03341617923650869,-0.04010037191311269,-0.041060601763888496,-0.017532307492128436,-0.02978575048212401,-0.026128393930185102,-0.0677853077271356,-0.03045660622238324,-0.045194648148004134,-0.021416162251813527,-0.033513884857174145
2020-03-30,0.028538036076050658,0.027479577693865723,0.03360354691971368,0.03246985576913084,0.022032750346563164,0.026006864801466315,0.0511563633797682,0.058422246154630826,0.07034021507564081,0.05088425408123388,0.03247585197815769,-0.02377714859552571,0.010236455363542724,0.019038532114548798,0.042117517701975596,0.04682887003089313,0.02090748301131207
2020-03-31,-0.002040928840296605,-0.0497283961087219,-0.007245622950859156,0.0136438999685339,-0.0050417321253600515,-0.03711251681874775,-0.01666686500423171,0.00512213075004886,-0.01572692178666046,-0.007492619779610679,-0.014905390178717627,0.04355446239344309,0.015373879140322714,-0.027557496868150243,-0.018681535433174714,-0.004383193170671186,-0.020179913075058033
2020-04-01,-0.052616932990912746,-0.0400175838421903,-0.021551791267353983,-0.05150827182583542,-0.06814591947005055,-0.06297907582284452,-0.0481356834020852,-0.04316563543847712,-0.03550852800994456,-0.07788332893368699,-0.04500488094273616,-0.08099239055277145,-0.04955287046843676,-0.060998646392410566,-0.04765442240964445,-0.038044999249370784,-0.04465728951777754
2020-04-02,0.016686493433028648,0.019010577965081803,0.005834205106051261,0.013546908142111489,0.009469192462154795,0.03734020541962581,0.043447153976804105,-0.00883446618327068,0.020708763500320145,0.05101434556663192,0.02307552663667751,-0.0562546645498725,0.09160028774225694,0.025063405224675355,0.023386344625176848,0.027696547541328175,0.003735274832889189
2020-04-03,-0.014371175428599742,-0.04270625880417776,-0.006378882191073191,-0.021781171149332833,-0.02832734605103631,-0.02955776767067044,-0.0027301758159909823,-0.02534944623094259,-0.009210407895713672,-0.04525000867582089,-0.01445419346350584,0.056197346935871965,-0.010613202626337524,-0.01995985385078438,-0.015447624096577529,-0.009021554246024441,-0.017437662506760425
2020-04-06,0.08723746362675562,0.11575487878640499,0.04772922477644708,0.08281329319394322,0.07656265845099718,0.06436654630901732,0.06479571633367084,0.07374514782713124,0.07436822485106785,0.10040582617350369,0.06716623596081625,0.07547757523349931,0.052966598654706334,0.0717920728144891,0.0853215059201909,0.05243144043288939,0.08321625126547003
2020-04-07,-0.011582410456987475,0.0008417700997898144,0.007013456003121437,-0.0005324038165597417,0.0025748796239948133,0.01319022343228965,-0.003428304336372978,0.019812713544914554,-0.010770446393035723,-0.03491063522317152,0.0010192359396768752,0.056582237006908044,0.02133091053624028,0.00997653003076159,-0.008960609623910968,-0.008211947892546636,0.014885142213355998
2020-04-08,0.025594836299642074,0.02586205859378039,0.01560946178407676,0.020666957956723197,0.045607549192810744,0.0403794000793441,0.028166251690550797,0.032280889621162344,0.010031153746134829,0.030575803882908356,0.033568734135457856,0.006214994497730379,0.06670813233082662,0.0437442631077205,0.02688383730721781,0.0411788922540958,0.03149922081509671
2020-04-09,0.007215766356839768,-0.008403358059409824,-0.00011748445832980121,-0.0003561981213592301,0.047852896078377234,0.08971362773899884,0.024675808712304664,0.005221536300327901,6.0345294017578126e-05,-0.014984209762582284,0.015216884582636925,0.04402015748241652,-0.009058901810189543,0.053627182853469006,0.00023473644798572833,0.005513791069174513,0.0180359796324629
2020-04-13,0.019627609296972062,0.05291437581800536,0.06173506614263288,0.003182507341194841,-0.027077269111789114,-0.044472441120216116,-0.04224497095132824,-0.002283210441425952,0.0022407321947770058,0.02624073981429637,-0.009129930156317722,0.13603839302984921,-0.0032440440537001417,-0.03635564411504261,0.0022298955127966137,-0.008752287066511535,-0.00028108234721778023
2020-04-14,0.05050307842915912,0.07832747911333374,0.052769449861283735,0.0452904616990048,0.02027069249404716,-0.027395922249336183,0.042403426846118156,0.019337499265342725,0.04948352533352008,0.05225125396864481,0.029492860621230098,0.09054457315006378,-0.004733693417582053,0.004438499095282757,0.04192546147354825,0.033191571732448424,0.0390998300115138
2020-04-15,-0.009127326312155,0.001092324284683501,0.010668695718768674,-0.006267570105015406,-0.0407944373817298,-0.04931934205186493,-0.026778479987036138,-0.006735153225577442,-0.010477950308026179,-0.010952715945548915,-0.021247829084777473,0.02808887827056526,-0.046967786239491646,-0.04330557019611543,-0.02180497540213445,-0.00514848049243838,-0.021927522991673616
2020-04-16,0.00794558406065258,0.03564282641657311,0.043554542393708595,0.00010333691351789383,-0.007555218045527884,-0.038109965304188406,-0.010711924551904117,-0.004068441725468386,0.03002078780099345,0.04935207196651875,0.004824118356707705,0.02107340162500047,-0.04273250331656793,-0.01755178103461197,0.012179696980840657,0.02183799604905735,0.011993690595797125
2020-04-17,-0.01356795951681934,-0.006145781986470585,-0.013782136130354523,0.017154112824664003,0.044051013408677744,0.08988883990836331,0.020382421359280287,0.01696463644452883,0.008811667052361612,-0.00807612525320126,0.027015328237243202,0.011647723586206431,0.10622356007688977,0.052656483270017436,0.013281947042788978,0.020764026741021024,0.029537816982110894
2020-04-20,-0.020757260777819225,0.006537151175917533,0.007835757606907894,-0.013956235426293508,-0.01179741261666075,-0.036457021536984414,-0.03183553200486082,-0.005579135854266032,-0.01982095244516341,-0.01802807915300079,-0.01761773251016176,-0.009988248360573056,-0.031222424758385475,-0.017418628807713263,-0.01602074451830962,-0.007938474075175606,-0.017444441639147174
2020-04-21,-0.030910342329453538,-0.07109009943791304,-0.027360330959314613,-0.03884543025148945,-0.023876778541765946,-0.029004563294179702,-0.02471513372322127,-0.04174152886615087,-0.04135732592025174,-0.06110455862222116,-0.03036328108604933,-0.07990777996173752,-0.017634613405510556,-0.032272569413064243,-0.04189899323004942,-0.030405843686625786,-0.025955267722682633
2020-04-22,0.028803665946814473,0.056689344365103735,0.015192527091639185,0.038155040425409986,0.012145394905969853,0.00325642889506255,0.006610861561327252,0.06721309674645015,0.033965097037036256,0.06174197496848645,0.02219442158403289,0.06609682849410839,0.035592711009843105,0.010803146416393775,0.03850254800398431,0.015267271491375996,0.021558172689913398
2020-04-23,-0.0038751641742251104,-0.00035759377183798287,0.015214823484082759,0.010139540092423596,0.009817798798242995,0.0005597688569820085,-0.013353721520489036,0.015635262531398467,-0.012102358628152576,-0.007478631763708427,-7.160726673397591e-05,-0.0361694627790739,0.032277438664608846,-0.004181991842339244,-0.006865654177691238,0.00548667866581551,-0.00027187661966252626
2020-04-24,0.028869405899043608,0.005008922569836596,0.00448851118687423,0.004271796154397071,0.017201347972534507,0.014766430498704502,0.007987902933020818,0.026684116658539765,0.01825943321407552,0.01964698307393062,0.013938484239206335,0.027663245316287725,0.0023159281245521304,0.01446564982452408,0.021200392174758383,0.013439430796583258,0.016941547391411516
2020-04-27,0.000706984357663945,0.005518002342596208,-0.014197861710760542,-0.004496281821145384,0.03962083002448115,0.043104929729295104,0.02971577138555455,-0.013521568414229804,-0.002864852521380102,0.025864219640921775,0.014418308453602249,0.10149622245552818,0.021663948094133894,0.03403828643313255,0.008574933850432917,0.012862997898383624,0.018708486747866848
2020-04-28,-0.016209642748563256,-0.017348262131618195,-0.026060611042559304,-0.03011348311396638,0.014537468328178883,0.007080822568323556,-0.000855036107884247,-0.024479918506075955,-0.02436067348709906,-0.01925404242011262,-0.004598543700043706,-0.037095477323576875,0.022900930975364952,0.01067652788987153,-0.013312381244945022,-0.020181204191798308,0.003935042073915587
2020-04-29,0.03284521980310884,-0.03332730192865904,0.025336164749658024,0.08891031731088296,0.04918238709704091,0.026970021407250477,0.008129843255141413,0.06166975495661498,0.044873946138295775,0.024368501698377266,0.02617875992021074,0.040812876924677034,0.07407382639693824,0.02904886809008482,0.041043312479566246,0.006631350891288233,0.022038338209688237
